##############################################################################
#
#  Data for the enumerative problem
#  A1435 We4 Ye4  = 18 on Ananke
#
##############################################################################
FlagVariety:=[2, 4, 6]:
Label := "A1435 We4 Ye4 ":
EnumerativeProblem:=[ [1, 4, 3, 5, 2, 6] ,[1, 3, 2, 4, 5, 6]
                     ,[1, 3, 2, 4, 5, 6] ,[1, 3, 2, 4, 5, 6]
                     ,[1, 3, 2, 4, 5, 6] ,[1, 2, 3, 5, 4, 6]
                     ,[1, 2, 3, 5, 4, 6] ,[1, 2, 3, 5, 4, 6]
                     ,[1, 2, 3, 5, 4, 6]]:
NumberOfSolutions := 18:
Necklaces:=[ [1, 2, 3, 4, 5, 6, 7, 8] ,[1, 2, 3, 5, 4, 6, 7, 8]
            ,[1, 2, 3, 6, 4, 5, 7, 8] ,[1, 2, 3, 7, 4, 5, 6, 8]
            ,[1, 2, 3, 8, 4, 5, 6, 7] ,[1, 2, 4, 5, 3, 6, 7, 8]
            ,[1, 2, 4, 6, 3, 5, 7, 8] ,[1, 2, 4, 7, 3, 5, 6, 8]
            ,[1, 2, 4, 8, 3, 5, 6, 7] ,[1, 2, 5, 6, 3, 4, 7, 8]
            ,[1, 2, 5, 7, 3, 4, 6, 8] ,[1, 2, 5, 8, 3, 4, 6, 7]
            ,[1, 2, 6, 7, 3, 4, 5, 8] ,[1, 2, 6, 8, 3, 4, 5, 7]
            ,[1, 2, 7, 8, 3, 4, 5, 6] ,[1, 3, 4, 5, 2, 6, 7, 8]
            ,[1, 3, 4, 6, 2, 5, 7, 8] ,[1, 3, 4, 7, 2, 5, 6, 8]
            ,[1, 3, 4, 8, 2, 5, 6, 7] ,[1, 3, 5, 6, 2, 4, 7, 8]
            ,[1, 3, 5, 7, 2, 4, 6, 8] ,[1, 3, 5, 8, 2, 4, 6, 7]
            ,[1, 3, 6, 7, 2, 4, 5, 8] ,[1, 3, 6, 8, 2, 4, 5, 7]
            ,[1, 4, 5, 6, 2, 3, 7, 8] ,[1, 4, 5, 7, 2, 3, 6, 8]
            ,[1, 4, 5, 8, 2, 3, 6, 7] ,[1, 4, 6, 7, 2, 3, 5, 8]
            ,[1, 5, 6, 7, 2, 3, 4, 8] ,[2, 3, 4, 5, 1, 6, 7, 8]
            ,[2, 3, 4, 6, 1, 5, 7, 8] ,[2, 3, 4, 7, 1, 5, 6, 8]
            ,[2, 3, 5, 6, 1, 4, 7, 8] ,[2, 3, 5, 7, 1, 4, 6, 8]
            ,[2, 3, 6, 7, 1, 4, 5, 8] ,[2, 4, 5, 6, 1, 3, 7, 8]
            ,[2, 4, 5, 7, 1, 3, 6, 8] ,[3, 4, 5, 6, 1, 2, 7, 8]
           ]:
Points:=[[3, 23],[5, 22],[8, 22],[10, 21],[12, 20],[14, 18],[16, 17]
       ,[17, 15],[19, 13],[20, 12],[21, 9],[22, 7],[22, 5],[23, 3]
       ,[23, 0],[23, -2],[23, -4],[22, -7],[21, -9],[20, -11],[19, -13]
       ,[18, -15],[16, -16],[14, -18],[12, -19],[10, -20],[8, -21],[6, -22]
       ,[4, -23],[2, -23] ]:
PointSelection := "QuasiUniformPointsAss(30,23)":
Machine := "Ananke":
##############################################################################
Instance:=5000:
PreTime:=    651.59:
GroebnerTime:= 797168.44:
RealTime:=  38860.34:
Table:=[[0,0,0,0,0,0,0,0,0,5000]
       ,[0,0,0,180,286,392,476,370,232,3064]
       ,[0,0,0,10,80,242,409,1715,1278,1266]
       ,[0,0,0,0,0,53,259,1166,1859,1663]
       ,[0,0,0,0,0,0,0,80,1215,3705]
       ,[0,0,0,87,409,857,1331,962,901,453]
       ,[0,0,0,41,355,846,1154,1428,920,256]
       ,[0,0,34,189,540,749,793,935,1281,479]
       ,[0,0,0,23,163,561,627,794,1488,1344]
       ,[0,0,0,56,384,925,1459,1367,655,154]
       ,[0,0,1,50,221,505,1253,1540,1068,362]
       ,[0,0,0,0,38,276,759,1904,1542,481]
       ,[0,0,0,0,3,76,556,1849,1901,615]
       ,[0,0,0,0,18,225,848,1222,1739,948]
       ,[0,0,0,0,0,0,13,157,1377,3453]
       ,[0,0,0,82,95,777,1185,1196,1114,551]
       ,[0,0,0,6,307,1314,1305,1066,745,257]
       ,[0,0,0,24,349,924,1405,1445,695,158]
       ,[0,0,0,3,97,585,1243,1609,1087,376]
       ,[0,0,0,68,349,1103,1458,1176,655,191]
       ,[0,0,9,115,414,1031,1462,1223,569,177]
       ,[0,0,0,42,286,818,1397,1376,830,251]
       ,[0,0,0,14,278,742,1392,1570,833,171]
       ,[0,0,0,54,423,825,1340,1225,873,260]
       ,[0,0,4,143,305,793,1166,1239,915,435]
       ,[0,0,2,60,542,1359,1363,1027,496,151]
       ,[0,0,2,47,420,1169,1556,1191,522,93]
       ,[0,0,0,25,285,843,1084,1437,953,373]
       ,[0,0,0,0,0,78,521,1474,1840,1087]
       ,[0,0,0,2,15,244,309,387,444,3599]
       ,[0,0,2,359,391,595,512,574,333,2234]
       ,[0,0,0,179,229,612,1166,1482,777,555]
       ,[0,0,0,4,158,648,1950,1215,647,378]
       ,[0,0,0,4,261,890,1608,1430,622,185]
       ,[0,0,0,0,181,852,1549,1545,667,206]
       ,[0,0,35,218,272,1089,1259,1233,613,281]
       ,[0,0,0,0,524,1433,1284,1219,449,91]
       ,[0,0,0,0,0,440,1169,1726,622,1043]]:
CoefficientHeight:=   65.3:
